# Renewables.ninja Solar PV (Point API) - 51.379, -2.359 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "51.37879861436647", "lon": "-2.358966151271851", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "100", "system_loss": "0.15", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-05-07 09:00,2015-05-07 10:00,42.436,0.204,0.309,12.984,0
2015-05-07 10:00,2015-05-07 11:00,51.790,0.272,0.362,13.793,0
2015-05-07 11:00,2015-05-07 12:00,43.767,0.168,0.365,14.506,0
2015-05-07 12:00,2015-05-07 13:00,26.050,0.049,0.269,14.983,0
2015-05-07 13:00,2015-05-07 14:00,31.580,0.067,0.317,15.359,0
2015-05-07 14:00,2015-05-07 15:00,14.921,0.003,0.186,15.299,0
2015-05-07 15:00,2015-05-07 16:00,30.068,0.061,0.304,14.808,0
2015-05-07 16:00,2015-05-07 17:00,19.368,0.019,0.220,13.982,0
2015-05-07 17:00,2015-05-07 18:00,7.529,0.001,0.103,12.774,0
2015-05-07 18:00,2015-05-07 19:00,2.716,0,0.046,11.452,0
2015-05-07 19:00,2015-05-07 20:00,0.144,0,0.009,10.248,0
2015-05-07 20:00,2015-05-07 21:00,0,0,0,9.697,0
2015-05-07 21:00,2015-05-07 22:00,0,0,0,9.404,0
2015-05-07 22:00,2015-05-07 23:00,0,0,0,9.091,0
2015-05-07 23:00,2015-05-08 00:00,0,0,0,8.740,0
2015-05-08 00:00,2015-05-08 01:00,0,0,0,8.313,0
2015-05-08 01:00,2015-05-08 02:00,0,0,0,7.790,0
2015-05-08 02:00,2015-05-08 03:00,0,0,0,7.248,0
2015-05-08 03:00,2015-05-08 04:00,0,0,0,6.856,0
2015-05-08 04:00,2015-05-08 05:00,0,0,0,6.590,0
2015-05-08 05:00,2015-05-08 06:00,0.628,0,0.017,7.629,0
2015-05-08 06:00,2015-05-08 07:00,0.826,0,0.020,8.849,0
2015-05-08 07:00,2015-05-08 08:00,6.191,0,0.087,10.555,0
2015-05-08 08:00,2015-05-08 09:00,19.232,0.033,0.203,12.055,0
2015-05-08 09:00,2015-05-08 10:00,16.980,0.005,0.206,13.439,0
2015-05-08 10:00,2015-05-08 11:00,8.626,0,0.117,14.967,0
2015-05-08 11:00,2015-05-08 12:00,9.555,0,0.128,16.151,0
2015-05-08 12:00,2015-05-08 13:00,20.481,0.022,0.233,16.565,0
2015-05-08 13:00,2015-05-08 14:00,18.422,0.021,0.210,16.383,0
2015-05-08 14:00,2015-05-08 15:00,23.737,0.026,0.265,15.779,0
2015-05-08 15:00,2015-05-08 16:00,16.426,0.002,0.204,15.232,0
2015-05-08 16:00,2015-05-08 17:00,16.936,0.010,0.202,14.623,0
2015-05-08 17:00,2015-05-08 18:00,9.489,0.002,0.124,14.238,0
2015-05-08 18:00,2015-05-08 19:00,2.739,0,0.047,13.945,0
2015-05-08 19:00,2015-05-08 20:00,0,-0,0.004,13.247,0
2015-05-08 20:00,2015-05-08 21:00,0,0,0,12.485,0
2015-05-08 21:00,2015-05-08 22:00,0,0,0,12.116,0
2015-05-08 22:00,2015-05-08 23:00,0,0,0,11.957,0
2015-05-08 23:00,2015-05-09 00:00,0,0,0,11.809,0
2015-05-09 00:00,2015-05-09 01:00,0,0,0,11.270,0
2015-05-09 01:00,2015-05-09 02:00,0,0,0,10.654,0
2015-05-09 02:00,2015-05-09 03:00,0,0,0,10.314,0
2015-05-09 03:00,2015-05-09 04:00,0,0,0,10.143,0
2015-05-09 04:00,2015-05-09 05:00,0,0,0,10.111,0
2015-05-09 05:00,2015-05-09 06:00,0.795,0,0.020,10.332,0
2015-05-09 06:00,2015-05-09 07:00,6.179,0.017,0.070,10.988,0
2015-05-09 07:00,2015-05-09 08:00,23.002,0.167,0.111,11.868,0
2015-05-09 08:00,2015-05-09 09:00,22.451,0.074,0.199,13.024,0
2015-05-09 09:00,2015-05-09 10:00,30.447,0.084,0.285,14.273,0
2015-05-09 10:00,2015-05-09 11:00,43.019,0.189,0.335,15.108,0
2015-05-09 11:00,2015-05-09 12:00,70.601,0.600,0.305,15.593,0
2015-05-09 12:00,2015-05-09 13:00,68.103,0.519,0.350,15.881,0
2015-05-09 13:00,2015-05-09 14:00,73.298,0.675,0.273,16.032,0
2015-05-09 14:00,2015-05-09 15:00,68.146,0.631,0.238,15.702,0
2015-05-09 15:00,2015-05-09 16:00,58.503,0.534,0.196,15.360,0
2015-05-09 16:00,2015-05-09 17:00,40.680,0.298,0.197,15.053,0
2015-05-09 17:00,2015-05-09 18:00,17.681,0.045,0.175,14.239,0
2015-05-09 18:00,2015-05-09 19:00,7.482,0,0.103,12.935,0
2015-05-09 19:00,2015-05-09 20:00,0.929,0,0.022,10.740,0
2015-05-09 20:00,2015-05-09 21:00,0,0,0,9.762,0
2015-05-09 21:00,2015-05-09 22:00,0,0,0,9.079,0
2015-05-09 22:00,2015-05-09 23:00,0,0,0,8.831,0
2015-05-09 23:00,2015-05-10 00:00,0,0,0,8.478,0
2015-05-10 00:00,2015-05-10 01:00,0,0,0,8.244,0
2015-05-10 01:00,2015-05-10 02:00,0,0,0,8.218,0
2015-05-10 02:00,2015-05-10 03:00,0,0,0,8.469,0
2015-05-10 03:00,2015-05-10 04:00,0,0,0,8.809,0
2015-05-10 04:00,2015-05-10 05:00,0,0,0,9.289,0
2015-05-10 05:00,2015-05-10 06:00,0.098,-0,0.008,10.380,0
2015-05-10 06:00,2015-05-10 07:00,2.565,0,0.044,11.566,0
2015-05-10 07:00,2015-05-10 08:00,7.893,0,0.108,13.088,0
2015-05-10 08:00,2015-05-10 09:00,12.418,0.001,0.159,14.428,0
2015-05-10 09:00,2015-05-10 10:00,13.559,0.001,0.172,15.009,0
2015-05-10 10:00,2015-05-10 11:00,10.752,0,0.141,15.281,0
2015-05-10 11:00,2015-05-10 12:00,14.759,0,0.188,15.620,0
2015-05-10 12:00,2015-05-10 13:00,11.608,0,0.152,16.038,0
2015-05-10 13:00,2015-05-10 14:00,7.693,0,0.107,16.293,0
2015-05-10 14:00,2015-05-10 15:00,9.795,0,0.131,16.745,0
2015-05-10 15:00,2015-05-10 16:00,15.223,0.001,0.193,16.845,0
2015-05-10 16:00,2015-05-10 17:00,12.480,0.001,0.161,16.487,0
2015-05-10 17:00,2015-05-10 18:00,12.856,0.013,0.152,15.812,0
2015-05-10 18:00,2015-05-10 19:00,5.988,0,0.086,14.718,0
2015-05-10 19:00,2015-05-10 20:00,3.834,0,0.060,12.763,1
2015-05-10 20:00,2015-05-10 21:00,0,0,0,11.816,1
2015-05-10 21:00,2015-05-10 22:00,0,0,0,11.330,0
2015-05-10 22:00,2015-05-10 23:00,0,0,0,11.354,0
2015-05-10 23:00,2015-05-11 00:00,0,0,0,11.212,0
2015-05-11 00:00,2015-05-11 01:00,0,0,0,11.135,0
2015-05-11 01:00,2015-05-11 02:00,0,0,0,11.073,0
2015-05-11 02:00,2015-05-11 03:00,0,0,0,10.933,0
2015-05-11 03:00,2015-05-11 04:00,0,0,0,10.907,0
2015-05-11 04:00,2015-05-11 05:00,0,0,0,10.921,0
2015-05-11 05:00,2015-05-11 06:00,0.251,-0,0.011,11.519,0
2015-05-11 06:00,2015-05-11 07:00,10.418,0.049,0.087,12.792,0
2015-05-11 07:00,2015-05-11 08:00,28.392,0.211,0.133,14.566,0
2015-05-11 08:00,2015-05-11 09:00,26.964,0.117,0.213,16.243,0
2015-05-11 09:00,2015-05-11 10:00,24.357,0.024,0.277,17.416,0
2015-05-11 10:00,2015-05-11 11:00,24.416,0.019,0.283,18.212,0
2015-05-11 11:00,2015-05-11 12:00,31.009,0.066,0.317,18.735,0
2015-05-11 12:00,2015-05-11 13:00,56.373,0.302,0.412,19.196,0
2015-05-11 13:00,2015-05-11 14:00,64.339,0.480,0.349,19.298,0
2015-05-11 14:00,2015-05-11 15:00,54.740,0.337,0.355,19.120,0
2015-05-11 15:00,2015-05-11 16:00,52.298,0.403,0.253,18.549,0
2015-05-11 16:00,2015-05-11 17:00,38.391,0.255,0.217,17.632,0
2015-05-11 17:00,2015-05-11 18:00,18.053,0.046,0.180,16.395,0
2015-05-11 18:00,2015-05-11 19:00,3.240,0,0.053,14.816,0
2015-05-11 19:00,2015-05-11 20:00,0.245,0,0.011,12.956,0
2015-05-11 20:00,2015-05-11 21:00,0,0,0,11.925,0
2015-05-11 21:00,2015-05-11 22:00,0,0,0,11.775,0
2015-05-11 22:00,2015-05-11 23:00,0,0,0,11.500,0
2015-05-11 23:00,2015-05-12 00:00,0,0,0,11.142,0
2015-05-12 00:00,2015-05-12 01:00,0,0,0,10.874,0
2015-05-12 01:00,2015-05-12 02:00,0,0,0,10.730,0
2015-05-12 02:00,2015-05-12 03:00,0,0,0,10.519,0
2015-05-12 03:00,2015-05-12 04:00,0,0,0,10.268,0
2015-05-12 04:00,2015-05-12 05:00,0,0,0,9.884,0
2015-05-12 05:00,2015-05-12 06:00,0.665,0,0.018,9.730,0
2015-05-12 06:00,2015-05-12 07:00,2.424,0,0.042,9.724,0
2015-05-12 07:00,2015-05-12 08:00,17.696,0.047,0.169,9.979,0
2015-05-12 08:00,2015-05-12 09:00,43.269,0.320,0.199,11.204,0
2015-05-12 09:00,2015-05-12 10:00,57.599,0.497,0.212,12.956,0
2015-05-12 10:00,2015-05-12 11:00,52.165,0.271,0.370,14.316,0
2015-05-12 11:00,2015-05-12 12:00,63.451,0.429,0.369,15.128,0
2015-05-12 12:00,2015-05-12 13:00,69.029,0.537,0.345,15.723,0
2015-05-12 13:00,2015-05-12 14:00,61.106,0.388,0.381,16.009,0
2015-05-12 14:00,2015-05-12 15:00,65.337,0.570,0.259,15.908,0
2015-05-12 15:00,2015-05-12 16:00,60.154,0.577,0.177,15.515,0
2015-05-12 16:00,2015-05-12 17:00,43.876,0.376,0.159,14.816,0
2015-05-12 17:00,2015-05-12 18:00,24.535,0.158,0.141,13.858,0
2015-05-12 18:00,2015-05-12 19:00,7.308,0,0.101,12.375,0
2015-05-12 19:00,2015-05-12 20:00,1.922,0,0.036,9.538,0
2015-05-12 20:00,2015-05-12 21:00,0,0,0,8.043,0
2015-05-12 21:00,2015-05-12 22:00,0,0,0,7.297,0
2015-05-12 22:00,2015-05-12 23:00,0,0,0,6.437,0
2015-05-12 23:00,2015-05-13 00:00,0,0,0,5.665,0
2015-05-13 00:00,2015-05-13 01:00,0,0,0,5.122,0
2015-05-13 01:00,2015-05-13 02:00,0,0,0,4.910,0
2015-05-13 02:00,2015-05-13 03:00,0,0,0,5.059,0
2015-05-13 03:00,2015-05-13 04:00,0,0,0,5.205,0
2015-05-13 04:00,2015-05-13 05:00,0,0,0,5.443,0
2015-05-13 05:00,2015-05-13 06:00,1.540,0,0.030,6.463,0
2015-05-13 06:00,2015-05-13 07:00,13.262,0.115,0.051,8.006,0
2015-05-13 07:00,2015-05-13 08:00,31.762,0.286,0.092,10.611,0
2015-05-13 08:00,2015-05-13 09:00,49.937,0.489,0.119,12.979,0
2015-05-13 09:00,2015-05-13 10:00,63.748,0.647,0.153,14.540,0
2015-05-13 10:00,2015-05-13 11:00,74.192,0.787,0.174,15.898,0
2015-05-13 11:00,2015-05-13 12:00,82.810,0.959,0.145,16.998,0
2015-05-13 12:00,2015-05-13 13:00,83.318,0.950,0.169,17.886,0
2015-05-13 13:00,2015-05-13 14:00,79.730,0.884,0.179,18.522,0
2015-05-13 14:00,2015-05-13 15:00,72.187,0.770,0.175,18.869,0
2015-05-13 15:00,2015-05-13 16:00,59.338,0.577,0.177,18.891,0
2015-05-13 16:00,2015-05-13 17:00,43.088,0.371,0.163,18.597,0
2015-05-13 17:00,2015-05-13 18:00,24.072,0.152,0.146,17.927,0
2015-05-13 18:00,2015-05-13 19:00,7.283,0,0.102,16.423,0
2015-05-13 19:00,2015-05-13 20:00,1.974,0,0.037,13.196,0
2015-05-13 20:00,2015-05-13 21:00,0,0,0,11.268,0
2015-05-13 21:00,2015-05-13 22:00,0,0,0,10.225,0
2015-05-13 22:00,2015-05-13 23:00,0,0,0,9.357,0
2015-05-13 23:00,2015-05-14 00:00,0,0,0,8.609,0
2015-05-14 00:00,2015-05-14 01:00,0,0,0,8.176,0
2015-05-14 01:00,2015-05-14 02:00,0,0,0,8.001,0
2015-05-14 02:00,2015-05-14 03:00,0,0,0,7.989,0
2015-05-14 03:00,2015-05-14 04:00,0,0,0,8.173,0
2015-05-14 04:00,2015-05-14 05:00,0,0,0,8.233,0
2015-05-14 05:00,2015-05-14 06:00,0.313,-0,0.012,8.446,0
2015-05-14 06:00,2015-05-14 07:00,2.433,0,0.042,8.950,0
2015-05-14 07:00,2015-05-14 08:00,6.305,0,0.088,9.669,0
2015-05-14 08:00,2015-05-14 09:00,4.961,0,0.073,10.328,0
2015-05-14 09:00,2015-05-14 10:00,6.808,0,0.094,10.797,0
2015-05-14 10:00,2015-05-14 11:00,7.517,0,0.102,11.015,0
2015-05-14 11:00,2015-05-14 12:00,10.945,0,0.141,11.255,0
2015-05-14 12:00,2015-05-14 13:00,9.754,0,0.128,11.505,0
2015-05-14 13:00,2015-05-14 14:00,8.750,0,0.117,11.756,0
2015-05-14 14:00,2015-05-14 15:00,7.397,0,0.101,11.921,0
2015-05-14 15:00,2015-05-14 16:00,5.625,0,0.081,11.892,0
2015-05-14 16:00,2015-05-14 17:00,4.760,0,0.071,11.573,0
2015-05-14 17:00,2015-05-14 18:00,3.485,0,0.055,11.033,0
2015-05-14 18:00,2015-05-14 19:00,0.752,-0,0.019,10.332,0
2015-05-14 19:00,2015-05-14 20:00,0.054,-0,0.007,9.523,0
2015-05-14 20:00,2015-05-14 21:00,0,0,0,8.928,0
2015-05-14 21:00,2015-05-14 22:00,0,0,0,8.453,0
2015-05-14 22:00,2015-05-14 23:00,0,0,0,7.949,0
2015-05-14 23:00,2015-05-15 00:00,0,0,0,7.537,0
2015-05-15 00:00,2015-05-15 01:00,0,0,0,7.211,0
2015-05-15 01:00,2015-05-15 02:00,0,0,0,6.810,0
2015-05-15 02:00,2015-05-15 03:00,0,0,0,6.365,0
2015-05-15 03:00,2015-05-15 04:00,0,0,0,6.013,0
2015-05-15 04:00,2015-05-15 05:00,0,0,0,5.557,0
2015-05-15 05:00,2015-05-15 06:00,1.773,0,0.033,6.027,0
2015-05-15 06:00,2015-05-15 07:00,13.033,0.080,0.082,7.412,0
2015-05-15 07:00,2015-05-15 08:00,28.803,0.196,0.146,9.389,0
2015-05-15 08:00,2015-05-15 09:00,41.045,0.266,0.225,11.173,0
2015-05-15 09:00,2015-05-15 10:00,40.860,0.189,0.302,12.512,0
2015-05-15 10:00,2015-05-15 11:00,24.909,0.011,0.292,13.737,0
2015-05-15 11:00,2015-05-15 12:00,20.759,0.002,0.253,14.695,0
2015-05-15 12:00,2015-05-15 13:00,25.611,0.011,0.302,15.399,0
2015-05-15 13:00,2015-05-15 14:00,38.922,0.074,0.400,15.658,0
2015-05-15 14:00,2015-05-15 15:00,38.035,0.098,0.364,15.440,0
2015-05-15 15:00,2015-05-15 16:00,40.160,0.163,0.325,15.000,0
2015-05-15 16:00,2015-05-15 17:00,20.419,0.025,0.227,14.630,0
2015-05-15 17:00,2015-05-15 18:00,12.407,0.012,0.147,14.198,0
2015-05-15 18:00,2015-05-15 19:00,1.376,-0,0.029,13.438,0
2015-05-15 19:00,2015-05-15 20:00,0.011,-0,0.006,12.420,0
2015-05-15 20:00,2015-05-15 21:00,0,0,0,11.767,0
2015-05-15 21:00,2015-05-15 22:00,0,0,0,11.551,0
2015-05-15 22:00,2015-05-15 23:00,0,0,0,11.434,0
2015-05-15 23:00,2015-05-16 00:00,0,0,0,11.407,0
2015-05-16 00:00,2015-05-16 01:00,0,0,0,11.411,0
2015-05-16 01:00,2015-05-16 02:00,0,0,0,11.587,0
2015-05-16 02:00,2015-05-16 03:00,0,0,0,11.794,0
2015-05-16 03:00,2015-05-16 04:00,0,0,0,11.921,0
2015-05-16 04:00,2015-05-16 05:00,0,0,0.002,11.871,0
2015-05-16 05:00,2015-05-16 06:00,1.847,0,0.035,12.142,0
2015-05-16 06:00,2015-05-16 07:00,11.932,0.051,0.103,12.455,0
2015-05-16 07:00,2015-05-16 08:00,23.953,0.107,0.184,12.703,0
2015-05-16 08:00,2015-05-16 09:00,42.515,0.303,0.211,13.381,0
2015-05-16 09:00,2015-05-16 10:00,56.231,0.442,0.252,14.148,0
2015-05-16 10:00,2015-05-16 11:00,60.925,0.432,0.330,14.919,0
2015-05-16 11:00,2015-05-16 12:00,74.883,0.704,0.267,15.623,0
2015-05-16 12:00,2015-05-16 13:00,81.854,0.878,0.205,16.176,0
2015-05-16 13:00,2015-05-16 14:00,79.191,0.840,0.203,16.443,0
2015-05-16 14:00,2015-05-16 15:00,72.205,0.742,0.191,16.365,0
2015-05-16 15:00,2015-05-16 16:00,60.145,0.574,0.181,15.955,0
2015-05-16 16:00,2015-05-16 17:00,43.760,0.365,0.169,15.262,0
2015-05-16 17:00,2015-05-16 18:00,24.757,0.149,0.152,14.299,0
2015-05-16 18:00,2015-05-16 19:00,7.900,0,0.108,12.921,0
2015-05-16 19:00,2015-05-16 20:00,2.411,0,0.042,10.285,0
2015-05-16 20:00,2015-05-16 21:00,0,0,0,8.580,0
2015-05-16 21:00,2015-05-16 22:00,0,0,0,8.032,0
2015-05-16 22:00,2015-05-16 23:00,0,0,0,7.744,0
2015-05-16 23:00,2015-05-17 00:00,0,0,0,7.412,0
2015-05-17 00:00,2015-05-17 01:00,0,0,0,7.068,0
2015-05-17 01:00,2015-05-17 02:00,0,0,0,6.855,0
2015-05-17 02:00,2015-05-17 03:00,0,0,0,6.836,0
2015-05-17 03:00,2015-05-17 04:00,0,0,0,6.809,0
2015-05-17 04:00,2015-05-17 05:00,0,0,0.003,6.695,0
2015-05-17 05:00,2015-05-17 06:00,2.282,0,0.040,8.275,0
2015-05-17 06:00,2015-05-17 07:00,12.697,0.073,0.088,10.002,0
2015-05-17 07:00,2015-05-17 08:00,27.212,0.158,0.169,11.644,0
2015-05-17 08:00,2015-05-17 09:00,45.553,0.373,0.179,12.955,0
2015-05-17 09:00,2015-05-17 10:00,40.370,0.189,0.299,13.892,0
2015-05-17 10:00,2015-05-17 11:00,23.684,0.012,0.277,14.637,0
2015-05-17 11:00,2015-05-17 12:00,26.158,0.019,0.300,15.054,0
2015-05-17 12:00,2015-05-17 13:00,26.385,0.011,0.311,15.441,0
2015-05-17 13:00,2015-05-17 14:00,18.435,0.001,0.229,15.615,0
2015-05-17 14:00,2015-05-17 15:00,30.654,0.061,0.312,15.716,0
2015-05-17 15:00,2015-05-17 16:00,41.986,0.183,0.329,15.625,0
2015-05-17 16:00,2015-05-17 17:00,29.636,0.090,0.270,15.074,0
2015-05-17 17:00,2015-05-17 18:00,16.967,0.024,0.187,14.034,0
2015-05-17 18:00,2015-05-17 19:00,7.860,0,0.107,12.606,0
2015-05-17 19:00,2015-05-17 20:00,1.888,0,0.035,10.957,0
2015-05-17 20:00,2015-05-17 21:00,0,0,0,9.614,0
2015-05-17 21:00,2015-05-17 22:00,0,0,0,9.092,0
2015-05-17 22:00,2015-05-17 23:00,0,0,0,8.771,0
2015-05-17 23:00,2015-05-18 00:00,0,0,0,8.413,0
2015-05-18 00:00,2015-05-18 01:00,0,0,0,8.468,0
2015-05-18 01:00,2015-05-18 02:00,0,0,0,8.416,0
2015-05-18 02:00,2015-05-18 03:00,0,0,0,8.441,0
2015-05-18 03:00,2015-05-18 04:00,0,0,0,8.849,0
2015-05-18 04:00,2015-05-18 05:00,0,-0,0.001,9.655,0
2015-05-18 05:00,2015-05-18 06:00,0.146,-0,0.009,10.780,0
2015-05-18 06:00,2015-05-18 07:00,0.883,0,0.022,11.662,0
2015-05-18 07:00,2015-05-18 08:00,3.046,0,0.050,12.390,0
2015-05-18 08:00,2015-05-18 09:00,4.565,0,0.069,12.587,0
2015-05-18 09:00,2015-05-18 10:00,11.437,0,0.148,12.339,0
2015-05-18 10:00,2015-05-18 11:00,20.407,0.035,0.214,12.413,0
2015-05-18 11:00,2015-05-18 12:00,68.382,0.550,0.313,13.599,0
2015-05-18 12:00,2015-05-18 13:00,47.666,0.183,0.400,14.354,0
2015-05-18 13:00,2015-05-18 14:00,49.449,0.234,0.372,14.432,0
2015-05-18 14:00,2015-05-18 15:00,68.660,0.620,0.248,13.923,0
2015-05-18 15:00,2015-05-18 16:00,58.858,0.514,0.213,13.265,0
2015-05-18 16:00,2015-05-18 17:00,40.163,0.264,0.219,12.565,0
2015-05-18 17:00,2015-05-18 18:00,16.321,0.044,0.158,11.666,0
2015-05-18 18:00,2015-05-18 19:00,7.906,0,0.107,10.565,0
2015-05-18 19:00,2015-05-18 20:00,1.858,0,0.035,9.326,0
2015-05-18 20:00,2015-05-18 21:00,0,0,0,8.505,0
2015-05-18 21:00,2015-05-18 22:00,0,0,0,8.170,0
2015-05-18 22:00,2015-05-18 23:00,0,0,0,8.058,0
2015-05-18 23:00,2015-05-19 00:00,0,0,0,8.009,0
2015-05-19 00:00,2015-05-19 01:00,0,0,0,7.813,0
2015-05-19 01:00,2015-05-19 02:00,0,0,0,7.541,0
2015-05-19 02:00,2015-05-19 03:00,0,0,0,7.295,0
2015-05-19 03:00,2015-05-19 04:00,0,0,0,7.110,0
2015-05-19 04:00,2015-05-19 05:00,0,-0,0.001,7.018,0
2015-05-19 05:00,2015-05-19 06:00,0.203,-0,0.010,7.447,0
2015-05-19 06:00,2015-05-19 07:00,3.012,0,0.049,8.241,0
2015-05-19 07:00,2015-05-19 08:00,10.206,0.006,0.126,9.154,0
2015-05-19 08:00,2015-05-19 09:00,32.945,0.202,0.190,9.907,0
2015-05-19 09:00,2015-05-19 10:00,30.361,0.064,0.298,10.552,0
2015-05-19 10:00,2015-05-19 11:00,49.714,0.219,0.381,11.241,0
2015-05-19 11:00,2015-05-19 12:00,45.229,0.145,0.400,11.826,0
2015-05-19 12:00,2015-05-19 13:00,50.385,0.196,0.416,12.202,0
2015-05-19 13:00,2015-05-19 14:00,53.752,0.275,0.381,12.332,0
2015-05-19 14:00,2015-05-19 15:00,50.533,0.241,0.372,12.258,0
2015-05-19 15:00,2015-05-19 16:00,46.001,0.255,0.299,12.108,0
2015-05-19 16:00,2015-05-19 17:00,35.253,0.194,0.228,11.903,0
2015-05-19 17:00,2015-05-19 18:00,18.415,0.066,0.160,11.480,0
2015-05-19 18:00,2015-05-19 19:00,3.933,0,0.060,10.599,0
2015-05-19 19:00,2015-05-19 20:00,0.944,0,0.022,9.092,0
2015-05-19 20:00,2015-05-19 21:00,0,0,0,7.777,0
2015-05-19 21:00,2015-05-19 22:00,0,0,0,7.202,0
2015-05-19 22:00,2015-05-19 23:00,0,0,0,6.750,0
2015-05-19 23:00,2015-05-20 00:00,0,0,0,6.302,0
2015-05-20 00:00,2015-05-20 01:00,0,0,0,5.887,0
2015-05-20 01:00,2015-05-20 02:00,0,0,0,5.554,0
2015-05-20 02:00,2015-05-20 03:00,0,0,0,5.279,0
2015-05-20 03:00,2015-05-20 04:00,0,0,0,4.958,0
2015-05-20 04:00,2015-05-20 05:00,0,0,0.004,4.768,0
2015-05-20 05:00,2015-05-20 06:00,1.492,0,0.030,6.460,0
2015-05-20 06:00,2015-05-20 07:00,14.130,0.111,0.064,8.256,0
2015-05-20 07:00,2015-05-20 08:00,33.220,0.307,0.088,9.998,0
2015-05-20 08:00,2015-05-20 09:00,48.794,0.432,0.157,11.351,0
2015-05-20 09:00,2015-05-20 10:00,36.783,0.209,0.232,12.426,0
2015-05-20 10:00,2015-05-20 11:00,9.766,0,0.129,13.327,0
2015-05-20 11:00,2015-05-20 12:00,34.913,0.120,0.302,14.058,0
2015-05-20 12:00,2015-05-20 13:00,45.578,0.175,0.381,14.692,0
2015-05-20 13:00,2015-05-20 14:00,54.837,0.264,0.416,15.209,0
2015-05-20 14:00,2015-05-20 15:00,41.412,0.117,0.388,15.483,0
2015-05-20 15:00,2015-05-20 16:00,42.492,0.193,0.325,15.403,0
2015-05-20 16:00,2015-05-20 17:00,35.139,0.167,0.259,14.948,0
2015-05-20 17:00,2015-05-20 18:00,20.742,0.061,0.194,14.201,0
2015-05-20 18:00,2015-05-20 19:00,8.244,0.001,0.110,12.927,0
2015-05-20 19:00,2015-05-20 20:00,3.021,0,0.050,10.422,0
2015-05-20 20:00,2015-05-20 21:00,0,0,0,8.321,0
2015-05-20 21:00,2015-05-20 22:00,0,0,0,7.562,0
2015-05-20 22:00,2015-05-20 23:00,0,0,0,7.122,0
2015-05-20 23:00,2015-05-21 00:00,0,0,0,6.794,0
2015-05-21 00:00,2015-05-21 01:00,0,0,0,6.594,0
2015-05-21 01:00,2015-05-21 02:00,0,0,0,7.083,0
2015-05-21 02:00,2015-05-21 03:00,0,0,0,7.319,0
2015-05-21 03:00,2015-05-21 04:00,0,0,0,7.400,0
2015-05-21 04:00,2015-05-21 05:00,0,-0,0.001,7.424,0
2015-05-21 05:00,2015-05-21 06:00,2.640,0,0.045,8.804,0
2015-05-21 06:00,2015-05-21 07:00,13.796,0.078,0.095,10.317,0
2015-05-21 07:00,2015-05-21 08:00,31.674,0.259,0.120,12.072,0
2015-05-21 08:00,2015-05-21 09:00,48.885,0.448,0.148,13.725,0
2015-05-21 09:00,2015-05-21 10:00,65.059,0.676,0.145,14.987,0
2015-05-21 10:00,2015-05-21 11:00,76.483,0.850,0.146,15.966,0
2015-05-21 11:00,2015-05-21 12:00,80.812,0.885,0.185,16.769,0
2015-05-21 12:00,2015-05-21 13:00,81.035,0.868,0.210,17.398,0
2015-05-21 13:00,2015-05-21 14:00,71.969,0.644,0.292,17.814,0
2015-05-21 14:00,2015-05-21 15:00,72.605,0.766,0.181,17.977,0
2015-05-21 15:00,2015-05-21 16:00,60.674,0.595,0.174,17.723,0
2015-05-21 16:00,2015-05-21 17:00,44.503,0.387,0.161,17.045,0
2015-05-21 17:00,2015-05-21 18:00,25.590,0.165,0.149,15.949,0
2015-05-21 18:00,2015-05-21 19:00,8.304,0.002,0.111,14.378,0
2015-05-21 19:00,2015-05-21 20:00,2.979,0,0.049,12.129,0
2015-05-21 20:00,2015-05-21 21:00,0,0,0,10.282,0
2015-05-21 21:00,2015-05-21 22:00,0,0,0,9.568,0
2015-05-21 22:00,2015-05-21 23:00,0,0,0,8.895,0
2015-05-21 23:00,2015-05-22 00:00,0,0,0,8.608,0
2015-05-22 00:00,2015-05-22 01:00,0,0,0,8.696,0
2015-05-22 01:00,2015-05-22 02:00,0,0,0,8.970,0
2015-05-22 02:00,2015-05-22 03:00,0,0,0,9.287,0
2015-05-22 03:00,2015-05-22 04:00,0,0,0,9.708,0
2015-05-22 04:00,2015-05-22 05:00,0,-0,0.001,10.260,0
2015-05-22 05:00,2015-05-22 06:00,1.230,0,0.026,11.243,0
2015-05-22 06:00,2015-05-22 07:00,2.394,0,0.042,12.327,0
2015-05-22 07:00,2015-05-22 08:00,12.857,0.011,0.154,13.781,0
2015-05-22 08:00,2015-05-22 09:00,25.027,0.043,0.263,15.177,0
2015-05-22 09:00,2015-05-22 10:00,16.150,0.006,0.198,16.173,0
2015-05-22 10:00,2015-05-22 11:00,14.076,0.001,0.180,16.821,0
